Id,Name,Priority,Domains,Countries,Country,Categories,EPC,Average_Commission_Rate,Average_Basket_Size,Average_Conversion_Rate,Special_Rate_Type
66548,Vitamin World,5,vitaminworld.com,"Saint Lucia, Anguilla, Kyrgyzstan, Suriname, Bahama, Faroe Islands, French Guiana, Taiwan, Argentina, Martinique, Kiribati, Turkmenistan, Switzerland, Maldives, Russian Federation, Albania, Palau, Guadeloupe, American Samoa, Hungary, Lao People's Democratic Republic, Comoros, Australia, St. Helena, Belize, Mongolia, Nicaragua, Grenada, Malta, Panama, Singapore, Nauru, Armenia, Sweden, French Polynesia, France, North Macedonia, Fiji, China, Israel, United States, Azerbaijan, Iceland, Cyprus, Pitcairn, Chile, Wallis & Futuna Islands, Czech Republic, Viet Nam, Estonia, Uzbekistan, South Africa, Korea, Republic of, Spain, Denmark, El Salvador, Peru, Hong Kong, Luxembourg, Bhutan, Cambodia, Paraguay, Saudi Arabia, Tuvalu, New Zealand, Thailand, Trinidad & Tobago, Solomon Islands, Dominican Republic, St. Pierre & Miquelon, India, Guyana, Canada, Tajikistan, Tonga, Bosnia and Herzegovina, Slovenia, Brazil, Cook Iislands, Germany, Italy, Bermuda, Sri Lanka, Vanuatu, Antigua & Barbuda, Ireland, Japan, Uruguay, Nepal, Belgium, Dominica, Greece, St. Vincent & the Grenadines, Moldova, Republic of, St. Kitts and Nevis, Haiti, Finland, Egypt, Mexico, Austria, Barbados, New Caledonia, United Kingdom, Malaysia, Aruba, Brunei Darussalam, Norfolk Island, Gibraltar, Mauritius, Kazakhstan, Liechtenstein, Honduras, Andorra, Jamaica, Cayman Islands, Bangladesh, Turks & Caicos Islands, Monaco, Portugal, Bolivia, Costa Rica, Romania, Macau, Bahrain, Netherlands, Falkland Islands (Malvinas), Poland, Colombia, Ecuador, Monserrat, Papua New Guinea, Croatia, Oman",US,,0.007922931,0.0200032,67.36101104,0.00587999,none
8265,Sit4Life,10,"sit4less.com, officedesignsoutlet.com, officedesigns.com","United States, United Kingdom",US,"Business, Furniture, Office Supplies Stationery, Home",0.292917965,0.0500013,996.7331075,0.00587741,none
30367,modlily.com,8,"m.martofchina.com, m.modlily.com, modlily.com, martofchina.com","Australia, Spain, Algeria, Antigua & Barbuda, Angola, Anguilla, Afghanistan, United States, Argentina, Austria, Antarctica, Canada, Aruba, Armenia, Germany, Albania, American Samoa, Andorra, France",US,"Gender - Female, Men's Shoes, Fashion & Accessories, Women's Shoes, Bags/Belts/Wallets and Hats, Lingerie Sleepwear, Jewellery, Swimwear, Women's Fashion",0.026105004,0.0900155,49.42993601,0.00586701,none
52305,NYX Cosmetics,3,nyxcosmetics.com,United States,US,,0.016273011,0.12,23.14122535,0.00586007,none
54857,Carter + Main,3,carterandmain.com,United States,US,,0.048383834,0.120004,68.85525749,0.00585556,none
41413,Sundry,2,sundryclothing.com,United States,US,"Women's Fashion, Men's Shoes, Fashion & Accessories, Bags/Belts/Wallets and Hats, Men's Fashion",0.062439895,0.1,106.6474415,0.0058548,none
66938,Microsoft APAC,1,"msdn.microsoft.com, microsoft.com","United States, Singapore",US,,0.016180981,0.0246078,112.6225444,0.00583856,preferred
65558,MYXfitness,8,myxfitness.com,United States,US,,0.479120349,0.0761659,1078.111108,0.00583473,none
50331,Sixity Auto,3,sixityauto.com,United States,US,Automotive,0.011675093,0.0749038,26.73132396,0.0058309,none
29445,Allen Edmonds,6,"m.allenedmonds.com, allenedmonds.com","Netherlands, Sweden, United Kingdom, Switzerland, Spain, Greece, Germany, Italy, Japan, United States, France, Canada, Puerto Rico",US,"Fashion & Accessories, Gender - Male, Men's Fashion, Men's Shoes",0.049332611,0.041395,204.5224078,0.005827,none
68615,Good Essentials,10,goodessentials.com,United States,US,Health Foods Vitamins,0.019190305,0.1,32.94332668,0.00582524,none
3298,Cotswold Outdoor,4,"cotswoldoutdoor.com, cotswoldoutdoor.com.au, m.cotswoldoutdoor.com","United States, Ireland, United Kingdom, Australia",US,"Camping, Sportswear, Fashion & Accessories, Interests, Outdoor Clothing, Fitness Equipment",0.057010498,0.0801972,122.1899818,0.00581784,none
70693,Storenvy,4,storenvy.com,United States,US,"Internet-only Department Stores, Multi-Category Retailers",0.00913145,0.0299996,52.37347324,0.00581184,none
5061,GDF Studio,5,"gdfstudio.com, greatdealfurniture.com",United States,US,"Furniture, Home",0.375980038,0.101016,642.0399323,0.0057971,none
50822,LifeFone,7,lifefone.com,United States,US,Health Foods Vitamins,0.371539783,0.478899,133.8290283,0.0057971,none
7864,CompAndSave.com Inc.,6,"compandsave.com, secure.compandsave.com",United States,US,"Technology, Computers, Printers, Business, Consumer Electronics/Gadgets",0.052310747,0.15,60.33168599,0.00578035,none
41838,DISCOVER NIGHT,4,discovernight.com,United States,US,"Home, Jewellery, Sportswear, Women's Fashion, Fashion & Accessories, Men's Fashion, Luxury",0.061255866,0.15,70.82342143,0.00576606,none
25736,LOVE WITH FOOD,5,lovewithfood.com,United States,US,Food & Drink,0.067803036,0.199988,59.11341087,0.00573535,none
68850,Epicuren Discovery,3,epicuren.com,United States,US,Health Foods Vitamins,0.075950251,0.12,110.4530214,0.00573023,none
66277,Grenade Uk,10,grenade.com,"United States, United Kingdom",US,,0.013345832,0.0531146,43.91662914,0.00572141,none
7899,DiscountWatchStore.com,6,"discountwatchstore.com, sas.discountwatchstore.com",United States,US,"Fashion & Accessories, Watches",0.141632721,0.0800064,310.0917371,0.00570885,none
65806,Rachio,10,rachio.com,United States,US,,0.04971744,0.05,174.1773305,0.00570885,none
14483,Fred Meyer Jewelers,4,"m.fredmeyerjewelers.com, fredmeyerjewelers.com",United States,US,"Fashion & Accessories, Jewellery",0.144333591,0.150001,168.736753,0.00570244,none
44787,Rachel Pally,3,rachelpally.com,United States,US,"Gender - Female, Swimwear, Women's Fashion, Fashion & Accessories, Maternity, Women's Wedding Clothing",0.136165076,0.119997,199.2418818,0.0056953,none
29232,Webkinz at Ganz eStore,10,ganzestore.com,"Cuba, Trinidad & Tobago, Bahama, Faroe Islands, French Guiana, Dominican Republic, Taiwan, Argentina, India, Canada, Puerto Rico, United States Virgin Islands, Switzerland, Brazil, Central African Republic, Maldives, British Indian Ocean Territory, British Virgin Islands, Russian Federation, Germany, Italy, Bermuda, Hungary, Australia, United Arab Emirates, Nicaragua, Latvia, Antigua & Barbuda, Grenada, Malta, Ireland, Japan, Panama, Uruguay, Sweden, Singapore, Kenya, Guatemala, French Polynesia, France, Togo, Nigeria, Finland, Fiji, Israel, Mexico, United States, Austria, Iceland, Barbados, United Kingdom, Indonesia, Aruba, Philippines, San Marino, Chile, Georgia, Honduras, Norway, South Africa, Jamaica, Cayman Islands, Turks & Caicos Islands, Spain, Denmark, Monaco, El Salvador, Portugal, Bolivia, Costa Rica, Romania, Venezuela, Falkland Islands (Malvinas), Peru, Hong Kong, Poland, Colombia, Ecuador, Luxembourg, Paraguay, New Zealand",US,"Technology, Console/Computer Gaming",0.002785498,0.0300157,16.33303041,0.00568182,none
56563,Ellesse US,9,ellesse.com,"United States, United Kingdom",US,,0.012944055,0.06,38.012255,0.00567537,exclusive to you
13484,Goodnight Macaroon,6,"goodnightmacaroon.co, shopgoodnightmacaroon.com",United States,US,"Skincare, Fashion & Accessories, Women's Shoes, Fragrances, Services, Other Beauty Products, Drugstore & Pharmacy, Jewellery, Swimwear, Women's Fashion, Blogging Services",0.053760509,0.149966,63.43668703,0.00565105,none
64285,Kids Foot Locker,3,kidsfootlocker.com,United States,US,,0.010880049,0.0193763,99.60681872,0.00563729,none
62629,S&S Worldwide,5,ssww.com,"United States, Canada",US,,0.02817779,0.0895401,55.91073128,0.00562852,none
2828,JBL,5,"mobile.harmankardon.com, se.harmankardon.com, harmankardon.com, de.harmankardon.com, uk.jbl.com, harmankardon.de, harmankardon.se","United States, United Kingdom, Sweden, Germany",US,"Car Accessories, Home, Automotive, Technology, Gender - Male, Movies, Music, Consumer Electronics/Gadgets",0.044186834,0.0596371,131.7554186,0.00562353,none
56854,Adult Toy Megastore Us,9,adulttoymegastore.com,United States,US,,0.028669243,0.1,51.00256067,0.00562114,none
7073,BrandAlley,8,brandalley.co.uk,"United States, Ireland, United Kingdom",US,,0.025198477,0.0799992,56.050188,0.00561968,none
63473,Avon,7,"shop.avon.com, avon.com",United States,US,"Skincare, Cosmetics, Gender - Female, Fashion & Accessories, Other Beauty Products, Drugstore & Pharmacy, Jewellery, Women's Fashion",0.002569711,0.0100064,45.70108679,0.00561925,none
36903,Martinic Audio,9,martinic.com,"Seychelles, Anguilla, Afghanistan, Bahama, Argentina, Kiribati, Ghana, Turkmenistan, Lesotho, Switzerland, Sierra Leone, Mali, British Virgin Islands, Albania, Palau, Comoros, Nicaragua, Mongolia, Latvia, Grenada, Malta, Western Sahara, Panama, Niue, Kenya, Armenia, Korea, Democratic People's Republic of, Liberia, Nigeria, Greenland, Fiji, Angola, Israel, Cape Verde, Azerbaijan, Cyprus, Iceland, Chile, Guinea, Botswana, Georgia, Viet Nam, Estonia, Uzbekistan, South Africa, Norway, Denmark, El Salvador, Tokelau, Ukraine, Venezuela, Luxembourg, Paraguay, Benin, Trinidad & Tobago, Solomon Islands, Tunisia, Dominican Republic, Belarus, Guyana, Tajikistan, Marshall Islands, Jordan, Puerto Rico, Bosnia and Herzegovina, Brazil, Germany, Bermuda, Niger, Burkina Faso, Uganda, Somalia, Sri Lanka, Vanuatu, Antigua & Barbuda, Qatar, Madagascar, Sao Tome & Principe, Uruguay, Nepal, Gambia, Dominica, Greece, Rwanda, Finland, Egypt, Algeria, Mexico, Barbados, Indonesia, Aruba, Philippines, Mozambique, Norfolk Island, Mauritius, Kazakhstan, Myanmar, Liechtenstein, Honduras, Jamaica, Cayman Islands, Bangladesh, Turks & Caicos Islands, Monaco, Portugal, Bolivia, Costa Rica, Macau, Christmas Island, Montenegro, Sudan, Poland, Colombia, Ecuador, Cameroon, Monserrat, Papua New Guinea, Samoa, French Southern Territories, Saint Lucia, Cuba, Chad, Swaziland, Kyrgyzstan, Suriname, Faroe Islands, French Guiana, Taiwan, Martinique, Malawi, United States Virgin Islands, Maldives, Central African Republic, Russian Federation, American Samoa, Guadeloupe, Nambia, Hungary, Australia, United Arab Emirates, Belize, Guam, Sweden, Nauru, Cocos (Keeling) Islands, Singapore, Gabon, Turkey, French Polynesia, Vatican City State (Holy See), Senegal, France, Bulgaria, Togo, China, Yugoslavia, United States, Pitcairn, Wallis & Futuna Islands, Netherlands Antilles, Northern Mariana Islands, Czech Republic, Korea, Republic of, Spain, Peru, Hong Kong, Bhutan, Congo, Cambodia, Mauritania, Saudi Arabia, Lithuania, Tuvalu, Svalbard & Jan Mayen Islands, New Zealand, Thailand, Zimbabwe, Zambia, India, Canada, Tonga, Slovenia, Ethiopia, British Indian Ocean Territory, Cook Iislands, Italy, Mayotte, Equatorial Guinea, Slovakia, Ireland, Japan, Croatia, Guatemala, Eritrea, Djibouti, Belgium, Iraq, Moldova, Republic of, Haiti, Morocco, Pakistan, Austria, United Kingdom, New Caledonia, Malaysia, Yemen, San Marino, Brunei Darussalam, Gibraltar, Andorra, Burundi, Romania, Bahrain, Antarctica, Lebanon, Micronesia, Netherlands, Falkland Islands (Malvinas), Tanzania, United Republic of, Kuwait, Oman",US,"Fashion & Accessories, Jewellery, Women's Fashion, Watches",0.121556837,0.299951,72.2703585,0.00560748,none
58047,ASTR The Label,5,astrthelabel.com,United States,US,,0.062767177,0.0999997,112.1352108,0.00559747,exclusive to you
6905,Muttropolis,10,muttropolis.com,United States,US,"Home, Pet Supplies",0.04208039,0.14125,53.24516603,0.00559512,none
16197,Polar Electro Inc.,2,polar.com,United States,US,"Fitness Equipment, Interests, Fitness Products and Services",0.086724901,0.100018,154.9864376,0.00559466,none
72879,San Francisco 49ers Fan Shop,8,shop49ers.com,"Mexico, Australia, Germany, United States, United Kingdom, France, Canada",US,,0.018998125,0.0800255,42.58973076,0.00557414,none
57320,Adidas Cases,6,adidascases.com,"Thailand, Finland, China, Israel, Belarus, Taiwan, United States, Argentina, Austria, Cyprus, Canada, United Kingdom, Iceland, Bosnia and Herzegovina, Switzerland, San Marino, Brazil, Gibraltar, Germany, Italy, France, Viet Nam, Czech Republic, Andorra, Estonia, Norway, Australia, Korea, Republic of, Spain, Latvia, Denmark, Portugal, Japan, Netherlands, Sweden, Belgium, Hong Kong, Poland, Greece, Luxembourg, Lithuania, Bulgaria, Croatia",US,,0.010158934,0.0800128,22.85395626,0.00555556,none
63715,GoSmart,7,gosmartmobile.com,United States,US,,0.023506873,0.333111,12.73751829,0.00554017,none
38018,DockATot,9,"sleepyheadofsweden.com, dockatot.com",United States,US,"DIY Home Improvement, Baby Toddler Equipment, Home",0.095882912,0.1,173.1369952,0.00553797,none
14099,Chelsea Green Publishing,2,chelseagreen.com,United States,US,"Organic and Ethically Sourced, Interests, Books eBooks, Entertainment",0.031270434,0.149943,37.69521161,0.0055325,none
75427,Power Life (US),3,mypowerlife.com,United States,US,,0.069997743,0.100011,126.6820182,0.00552486,exclusive to you
71224,107 Beauty,9,107beauty.com,United States,US,Health Foods Vitamins,0.06265926,0.150003,75.64921253,0.00552181,none
73295,Amsterdam Printing - Dynamic,4,amsterdamprinting.com,United States,US,"Fashion & Accessories, Business",0.079052545,0.0500087,286.6477082,0.00551471,none
49862,Sea New York,4,sea-ny.com,United States,US,,0.066666787,0.1,121.0837428,0.00550585,none
25765,Rebecca Taylor,3,"rebeccataylor.com, m.rebeccataylor.com",United States,US,"Fashion & Accessories, Gender - Female, Women's Fashion",0.053184323,0.07,138.0256754,0.00550459,none
45621,art & eden,4,artandeden.com,United States,US,Fashion & Accessories,0.031181818,0.149995,37.85243877,0.00549199,none
47315,Moral Code,7,"moralcode.com, shop.moralcode.com",United States,US,,0.116307968,0.132102,160.3505199,0.00549073,none
9149,SleekHair.com,2,"sleekhair.com, sleekshop.com, store.sleekhair.com",United States,US,"Other Beauty Products, Skincare, Cosmetics, Gender - Female, Health Foods Vitamins, Drugstore & Pharmacy, Hair Care",0.004483928,0.02001,40.85034646,0.00548549,none
5189,Yesstyle,5,yesstyle.com,"Australia, Germany, United States, United Kingdom, Canada",US,"Cosmetics, Gender - Female, Men's Shoes, Mixed Women's and Men's Fashion, Women's Shoes, Bags/Belts/Wallets and Hats, Fashion & Accessories, Lingerie Sleepwear, Other Beauty Products, Glasses Sunglasses, Children's Fashion, Jewellery, Drugstore & Pharmacy",0.018782291,0.0653332,52.43290416,0.0054829,none
52159,Kathmandu US,9,kathmanduoutdoor.com,United States,US,,0.02198803,0.02,201.0330476,0.00546875,none
49284,Grund America LLC,8,"livegrund.com, grundamerica.com",United States,US,"Health Foods Vitamins, Men's Wedding Clothing, Women's Wedding Clothing, Wedding Gifts",0.043289721,0.0800066,99.16444081,0.00545635,none
47648,Lifekind,3,lifekind.com,United States,US,Home,0.087372286,0.05,320.9470014,0.00544465,none
5409,Razer,10,"www2.razer.com, razer.com, store.razer.com","Netherlands, Australia, Singapore, Canada, Korea, Republic of, Philippines, Hong Kong, Ireland, Japan, Germany, United States, France, United Kingdom",US,,0.070256533,0.0525704,245.6721449,0.00543988,preferred
65562,CHARLES & KEITH,10,charleskeith.com,"United States, Singapore, Hong Kong, Taiwan",US,"Multi-Category Retailers, Women's Fashion, Fashion & Accessories",0.031148748,0.079797,72.02533833,0.00541962,preferred
4714,Pinnacle Systems: The #1 Selling Video Editing Software,8,"buy.pinnaclesys.com, pinnaclesys.com, cdn.pinnaclesys.com, store.pinnaclesys.com, estore.pinnaclesys.com",United States,US,"Software, Gender - Male, Technology",0.056680744,0.149995,69.76637476,0.00541643,none
74276,"Lazy Perfection, LLC",10,jennypatinkin.com,United States,US,Fashion & Accessories,0.025554474,0.150006,31.52651697,0.00540358,none
41507,Watch Gang,6,watchgang.com,United States,US,"Technology, Jewellery, Software, Consumer Electronics/Gadgets, Mobile Phones (Devices)",0.167942379,0.25063,124.2365239,0.00539362,none
8304,Sunshine Jewelry,6,sunshinejewelry.com,United States,US,"Fashion & Accessories, Jewellery, Women's Fashion",0.062284316,0.175,66.19934241,0.00537634,none
62490,TaxSlayer,10,taxslayer.com,United States,US,,0.022517142,0.317677,13.21284801,0.0053645,none
53034,Virgin Atlantic Airways UK,8,virginatlantic.com,"United States, United Kingdom",US,,0.146860288,0.02,1373.14858,0.00534759,none
72077,Long Tall Sally UK,6,longtallsally.com,"Canada, United States, United Kingdom",US,,0.02406164,0.0493572,91.57399368,0.00532357,exclusive to you
53928,Leam,7,leam.com,United States,US,,0.186535432,0.0900004,389.6491508,0.00531915,none
11023,Time Pieces Usa,5,timepiecesusa.com,United States,US,"Fashion & Accessories, Watches, Jewellery",0.091395466,0.15,114.7013322,0.00531209,none
48274,"Noritake Co., Inc.",2,noritakechina.com,United States,US,,0.04942311,0.0599941,155.2041548,0.00530786,none
352,Colorful Images,4,colorfulimages.com,United States,US,"Gender - Female, Gifts, Personalised Stationary and Invitations",0.006509134,0.0300144,40.88471048,0.00530437,none
48877,Kettle & Fire,6,kettleandfire.com,United States,US,"Food & Drink, Health Foods Vitamins, Gourmet Food",0.069553718,0.250022,52.50210294,0.00529865,none
70957,Lilicloth,10,lilicloth.com,United States,US,Fashion & Accessories,0.029494685,0.120006,46.39025015,0.00529801,none
74525,ShopWorn,9,shopworn.com,"Australia, United Arab Emirates, Korea, Republic of, Spain, China, Israel, Mexico, Ireland, Taiwan, United States, Iceland, Canada, Panama, United Kingdom, Russian Federation, Germany, Czech Republic, France",US,,0.090085043,0.0499988,341.7313493,0.00527241,none
12693,ShopPBS.org,4,"m.shoppbs.org, shop.pbs.org, shoppbs.org",United States,US,"TV, Education Careers, Charities, Services, Books eBooks, Entertainment, Movies, Art and Posters, Music, Arts & Crafts",0.011224183,0.0400314,53.19667981,0.00527072,none
63239,Angelic Bakehouse,2,angelicbakehouse.com,United States,US,,0.010381265,0.075612,26.12065649,0.00525624,none
47423,DesignEvo,8,"designevo.com, flexclip.com, designcap.com",United States,US,"Consumer Electronics/Gadgets, Computers",0.044839633,0.319983,26.75109504,0.00523834,none
2334,Corinthia.com,5,corinthia.com,"United States, United Kingdom, Germany",US,"Rented Holiday Accommodation, Package Holidays, Adventure Holidays, Hotels, Travel",0.130917501,0.05,501.4134184,0.00522193,exclusive to you
63996,BLUETTI INC,9,bluetti.com,United States,US,"Consumer Electronics/Gadgets, Computers",0.277804857,0.0500005,1064.53732,0.00521921,none
62876,Greenbox Art (Oopsy Daisy),3,"greenboxart.com, oopsydaisy.com","Australia, Canada, Brazil, Mexico, Germany, United States, France, United Kingdom",US,"Children's Toys, Home, Gifts, Personalised Gifts",0.035404826,0.06,113.2954672,0.00520833,none
69190,22 Nutrition,6,22daysnutrition.com,"United States, United Kingdom",US,,0.032089993,0.180542,34.22809382,0.00519288,none
75641,Never Fully Dressed UK,10,neverfullydressed.co.uk,"United States, United Kingdom",US,,0.02113858,0.08,50.99679411,0.00518135,none
42159,TaskRabbit,4,"taskrabbit.co.uk, taskrabbit.com, taskrabbit.ca","United States, United Kingdom, Canada",US,"Services, Education Careers",0.021330995,0.181901,22.65224417,0.00517683,none
62449,Vessi Footwear Ltd,3,"vessi.com, vessifootwear.com","United States, Canada",US,,0.057541257,0.0940162,118.4217081,0.00516827,none
44729,Proenza Schouler LLC,9,proenzaschouler.com,United States,US,"Jewellery, Women's Fashion, Fashion & Accessories, Women's Shoes, Bags/Belts/Wallets and Hats, Lingerie Sleepwear",0.099425231,0.0500002,385.6784588,0.00515585,none
13898,Imagekind-Artwork from independent artists,6,"m.imagekind.com, imagekind.com",United States,US,"Gender - Female, Collecting (Stamps, Coins, etc), Music, Arts & Crafts, Services, Photo Printing, Interests",0.017222376,0.079998,41.76534734,0.00515464,none
2767,ProtectYourBubble,3,"uk.protectyourbubble.com, protectyourbubble.com","United States, United Kingdom",US,"Personal Finance, Insurance",0.057569854,0.0590003,189.4916796,0.00514933,exclusive to you
65964,Pamela Love,5,pamelalove.com,United States,US,,0.035098727,0.02,342.7528551,0.00512013,none
376,Wine.com,9,"m.wine.com, wine.com","Canada, Korea, Republic of, Israel, Mexico, Ireland, Germany, Japan, United States, United Kingdom",US,"Food & Drink, Wine, Beer, Spirits",0.031211239,0.0500848,121.8051519,0.00511607,none
12983,Buy Auto Parts,6,"buyautoparts.com, shop.buyautoparts.com","United States, Germany, Canada",US,"Gender - Male, Automotive, Car Accessories",0.005337203,0.00499728,208.8743991,0.00511322,none
71430,Pier 1 Online,6,pier1.com,United States,US,,0.056686982,0.0999999,110.9304694,0.00511014,none
53278,Entireworld,2,theentireworld.com,United States,US,,0.09178971,0.150002,119.8963012,0.00510378,none
15248,Soffe,6,soffe.com,United States,US,"Fitness Products and Services, Fitness Equipment, Sportswear, Fashion & Accessories",0.015440037,0.0300297,100.9809088,0.00509165,none
50334,Receptra,3,receptranaturals.com,United States,US,"Other Beauty Products, Health Foods Vitamins, Cosmetics",0.061233742,0.219743,54.77895464,0.005087,preferred
49655,iKrush,2,ikrush.com,"Australia, Canada, Spain, Poland, Germany, Italy, United States, France, United Kingdom",US,,0.004576911,0.0269785,33.39288338,0.00508044,none
2916,My 1st Years,6,"us.my1styears.com, my1styears.com",United States,US,"Gender - Female, Personalised Gifts, Fashion & Accessories, Baby Toddler Equipment, Gifts, Home, Children's Fashion, Children's Toys",0.013071038,0.0528492,48.81844476,0.00506625,none
67985,Audeze,5,audeze.com,United States,US,,0.107506895,0.08,265.4479323,0.00506252,none
14895,BikeBandit.com,7,bikebandit.com,United States,US,"Fashion & Accessories, Gender - Male, Automotive, Motorbike Accessories",0.025174704,0.0500371,99.38321723,0.00506244,none
62824,Zinus,9,zinus.com,United States,US,"Furniture, Soft Furnishings, Home",0.016902037,0.011905,280.6281205,0.00505917,none
3529,W&P Design,7,wandpdesign.com,United States,US,"DIY Home Improvement, Home, Kitchenware Cooking Equipment",0.042434504,0.149994,56.04830505,0.00504756,none
62764,Casadei,8,casadei.com,"Thailand, Serbia, Kyrgyzstan, Suriname, Dominican Republic, Tunisia, Taiwan, Argentina, India, Canada, Martinique, Tajikistan, Puerto Rico, Jordan, Bosnia and Herzegovina, Switzerland, Slovenia, Brazil, Russian Federation, Germany, Italy, Kuwait, Hungary, United Arab Emirates, Belize, Slovakia, Latvia, Qatar, Malta, Ireland, Japan, Panama, Uruguay, Singapore, Sweden, Guatemala, Turkey, Belgium, Greece, North Macedonia, France, Bulgaria, Moldova, Republic of, Finland, Egypt, China, Algeria, Morocco, Israel, Mexico, United States, Azerbaijan, Austria, Iceland, Cyprus, United Kingdom, Malaysia, Indonesia, Philippines, Brunei Darussalam, San Marino, Chile, Kazakhstan, Czech Republic, Georgia, Viet Nam, Andorra, Liechtenstein, Oman, Estonia, Uzbekistan, Norway, South Africa, Korea, Republic of, Spain, Denmark, Monaco, Portugal, Romania, Macau, Bahrain, Lebanon, Ukraine, Venezuela, Netherlands, Montenegro, Peru, Hong Kong, Poland, Colombia, Ecuador, Luxembourg, Paraguay, Saudi Arabia, Lithuania, Croatia, New Zealand",US,"Fashion & Accessories, Women's Shoes, Gender - Female",0.262526991,0.1,520.8538036,0.00504032,none
70682,Behave Candy,8,eatbehave.com,United States,US,Food & Drink,0.017376308,0.1,34.49206128,0.00503778,none
40716,LOVESHACKFANCY,5,loveshackfancy.com,United States,US,"Children's Fashion, Jewellery, Women's Fashion, Fashion & Accessories, Bags/Belts/Wallets and Hats, Men's Fashion",0.071994976,0.066854,214.9222312,0.00501066,none
63411,PRANA - Organic & Vegan Foods 1,6,pranasnacks.com,"United States, Canada",US,"Food & Drink, Specialist Food, Organic and Ethically Sourced, Interests",0.023348939,0.0972254,48.00053401,0.00500313,none
63263,Helzberg Diamonds,7,helzberg.com,"Saint Lucia, Cuba, Chad, Swaziland, Seychelles, Anguilla, Kyrgyzstan, Suriname, Afghanistan, Bahama, French Guiana, Faroe Islands, Taiwan, Argentina, Ghana, Martinique, Kiribati, Turkmenistan, Lesotho, Malawi, United States Virgin Islands, Sierra Leone, Mali, Switzerland, Maldives, Central African Republic, British Virgin Islands, Russian Federation, Albania, American Samoa, Guadeloupe, Palau, Nambia, Hungary, Comoros, Australia, United Arab Emirates, Nicaragua, Mongolia, Belize, Latvia, Grenada, Malta, Western Sahara, Panama, Guam, Niue, Singapore, Nauru, Cocos (Keeling) Islands, Sweden, Armenia, Gabon, Turkey, Kenya, Korea, Democratic People's Republic of, Liberia, French Polynesia, Vatican City State (Holy See), Senegal, France, Bulgaria, Togo, Nigeria, Greenland, Fiji, China, Yugoslavia, Angola, Israel, Cape Verde, Azerbaijan, Pitcairn, Cyprus, Iceland, Chile, Wallis & Futuna Islands, Northern Mariana Islands, Netherlands Antilles, Guinea, Viet Nam, Czech Republic, Botswana, Georgia, Estonia, Uzbekistan, South Africa, Norway, Korea, Republic of, Spain, Denmark, El Salvador, Tokelau, Ukraine, Venezuela, Peru, Hong Kong, Bhutan, Congo, Cambodia, Luxembourg, Paraguay, Saudi Arabia, Lithuania, Mauritania, Svalbard & Jan Mayen Islands, Benin, New Zealand, Tuvalu, Thailand, Zimbabwe, Trinidad & Tobago, Zambia, Solomon Islands, Dominican Republic, Tunisia, Belarus, Guyana, India, Canada, Tajikistan, Puerto Rico, Marshall Islands, Jordan, Tonga, Bosnia and Herzegovina, Slovenia, Ethiopia, Brazil, British Indian Ocean Territory, Cook Iislands, Germany, Bermuda, Italy, Niger, Burkina Faso, Uganda, Somalia, Equatorial Guinea, Mayotte, Sri Lanka, Vanuatu, Slovakia, Antigua & Barbuda, Qatar, Ireland, Sao Tome & Principe, Japan, Madagascar, Croatia, Uruguay, Nepal, Gambia, Guatemala, Eritrea, Djibouti, Dominica, Belgium, Greece, Rwanda, Iraq, Moldova, Republic of, Haiti, Finland, Egypt, Algeria, Morocco, Pakistan, Mexico, Austria, Barbados, New Caledonia, Malaysia, United Kingdom, Indonesia, Aruba, Philippines, Brunei Darussalam, Norfolk Island, San Marino, Yemen, Mozambique, Mauritius, Gibraltar, Kazakhstan, Myanmar, Liechtenstein, Honduras, Andorra, Jamaica, Cayman Islands, Bangladesh, Turks & Caicos Islands, Monaco, Burundi, Bolivia, Costa Rica, Portugal, Macau, Romania, Bahrain, Antarctica, Lebanon, Micronesia, Netherlands, Falkland Islands (Malvinas), Christmas Island, Montenegro, Sudan, Poland, Tanzania, United Republic of, Colombia, Ecuador, Cameroon, Monserrat, Papua New Guinea, Samoa, French Southern Territories, Kuwait, Oman",US,,0.064852791,0.0400044,324.3092619,0.00499875,none
6297,Personalabs,4,"shop.personalabs.com, store.personalabs.com, justgettested.com, personalabs.com","United States, United States Minor Outlying Islands",US,"Food & Drink, Health Foods Vitamins, Contact Lenses, Women's Fashion, Fashion & Accessories, Bags/Belts/Wallets and Hats",0.070730215,0.1,141.637428,0.00499376,none
11902,Epson,6,"m.epson.com, epson.com, global.latin.epson.com, global.epson.com",United States,US,"Technology, Web Hosting, Printers, Software, Consumer Electronics/Gadgets",0.042640806,0.0200004,427.2271481,0.00499032,none
